Title,Description,Deadline,D_day,Area,Category,Education,EmploymentType,Field1,Field2,Company,JobPost,CollectDate
시스템 보안 엔지니어 경력 모집,"채용공고 상세시스템 보안 엔지니어 경력 모집2000년 05월 12일에 설립된 시스템 소프트웨어 개발 및 공급업업종의 시스템 소프트웨어 개발,공급,시스템 통합사업을 하는 중견기업,  주식회사,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관ㆍ전공 : 무관ㆍ동종 업계 자격 : 2~5년시스템 보안 엔지니어 경력 모집Cloud 보안 사업부  0명담당업무[취급 솔루션]ㆍ솔루션 접근 제어ㆍ서버 보안ㆍCloud 보안지원자격ㆍ경력 : 경력 2년 ~ 5년(팀원급)            ㆍ기타 필수 사항        우대사항ㆍ관련학과 전공자ㆍ접근제어 솔루션 경험지근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 자율 출퇴근제ㆍ급여:회사내규에 따름ㆍ근무지역:(06224) 서울 강남구 역삼로 225 동훈빌딩 3F, 6F(역삼동) - 서울 2호선 역삼 에서 800m 이내전형절차 서류전형 1차면접 임원면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 5일 (월) 16시  ~ 2020년 12월 4일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201204,58,서울 강남구,경력 2~5년,초대졸↑,정규직,,,(주)동훈아이텍,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38862701&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
"네트워크 유지보수 신입직원 채용 건 (판교, 워라벨 우수기업)","채용공고 상세네트워크 유지보수 직원 채용 건 (판교, 워라벨 우수기업)2000년 06월 01일에 설립된 시스템 소프트웨어 개발 및 공급업업종의 소프트웨어(인터넷 유해정보 차단시스템) 개발/네트워크장비 도소매,무역사업을 하는 코스닥,  외부감사법인기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 전문대졸 이상 ㆍ나이/성별 : 무관네트워크시스템엔지니어링팀 0명담당업무ㆍISP 네트워크 유지보수ㆍ시스템 설치/운영/보안점검ㆍ사내 네트워크 유지보수우대사항ㆍNetwork 지식 보유자 (TCP / IP 에 대한 이해)ㆍ스위치/라우터 경험자ㆍ리눅스 사용 가능자ㆍ운전면허 소지자ㆍ대내외 협업 및 원활한 커뮤니케이션 능력 보유자지원자격ㆍ경력 : 무관/신입  (주임, 사원급)            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(463-400) 경기 성남시 분당구 삼평동 682 유스페이스 2 A동 6층 - 신분당선 판교 에서 1km 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 3일 (목) 14시 ~ 2020년 11월 2일 (월) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서, 자기소개서, 경력기술서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201102,26,경기 성남시 분당구,신입,초대졸↑,정규직,,,(주)플랜티넷,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38720450&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[TMD교육그룹]4차산업 교육센터 교육운영 및 관리,채용공고 상세,채용시,999,서울 성동구,경력 1~3년,초대졸↑,정규직·계약직,,,주식회사 티엠디교육그룹,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38617537&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
인공지능 영상처리 딥러닝 연구 개발자 모집,"채용공고 상세인공지능 영상처리 딥러닝 연구 개발자 모집기업 소개 또는 채용 안내를 작성해보세요. 불필요시 '소개글'을 OFF하면 소개 영역이 숨겨집니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년) ( 석, 박사 학위자 우대)ㆍ나이/성별 : 무관인공지능 영상처리부설 기술연구소 0명담당업무ㆍ인공지능 영상처리 알고리즘 개발ㆍ영상처리 응용 시스템 개발ㆍAI Image Processing지원자격ㆍ개발언어 : C/C++ 응용 프로그램 개발 가능자ㆍDeep Learning, TensorFlow, Caffe, Darknet 경력ㆍ딥러닝 영상 분석 알고리즘 개발 가능자ㆍ열정을 가지고 소통하며, 도전하고 개발을 즐기는 연구원            ㆍ기타 필수 사항        우대사항ㆍOpenCV  Library 경험자 ㆍObject Detection, Object Tracking, Face Detection, ALPR, 등 개발 경험자ㆍEmbedded System 개발 경험자ㆍYOLO porting 경험자ㆍ영상 처리 알고리즘 개발 경험자ㆍ컴퓨터/시스템공학, 공학계열, 전기/전자공학ㆍ영어가능자, 해당직무 근무경험, 해당직무 인턴경력, ㆍ영상 처리 박사학위 수여자, 석사학위 수여자근무조건ㆍ근무형태:정규직, 인턴직(대졸 신입, 정규직 전환가 능)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ연봉급여:4,000만원 (대졸 성과급포함 및 점심 별도)ㆍ근무지역:(08377) 서울 구로구 디지털로33길 28 우림이비지센터1차(구로동) - 서울 2호선 구로디지털단지 에서 800m 이내전형절차 서류 심사 1차 기술면접 (담당팀장 & 연구소장 / 온코더 평가) 2차면접 (임원면접), 경력사원: 레퍼런스 최종합격 (연봉 협의)접수기간 / 방법ㆍ접수기간:2020년 9월 7일 (월) 09시  ~ 2020년 12월 6일 (일) 18시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201206,60,,,,,,,(주)트루엔,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38731829&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
"C#.Net 개발자 정규직 채용 (청주,여수)","채용공고 상세C#.Net 개발자 정규직 채용 (청주,여수)2003년 07월 08일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,공급/컴퓨터,주변기기 도소매사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관C#.Net 개발ITO사업부/화학사업담당/화학 소재파트 4명담당업무ㆍMES 시스템 개발 및 운영ㆍ품질관리시스템(QMS) 개발 및 운영지원자격ㆍ경력 : 경력 2년 이상            ㆍ기타 필수 사항        우대사항ㆍ인근거주자, 해당직무 근무경험     ㆍ인근 비거주자는 기숙사 제공됨근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금)ㆍ급여:회사내규에 따름전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법2020년 10월 5일 (월) 16시  ~ 2020년 11월 4일 (수) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201104,28,충북 청주시 흥덕구,경력2년↑,초대졸↑,정규직,,,(주)인포젠,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38861804&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
C#.Net 개발자 정규직 채용 (파주),"채용공고 상세C#.Net 개발자 정규직 채용 (파주)2003년 07월 08일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,공급/컴퓨터,주변기기 도소매사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관C#.Net 개발FIC사업부/전자제조사업담당/LGD파트 0명담당업무ㆍMES 시스템 개발 및 운영ㆍ품질관리시스템(QMS) 개발 및 운영지원자격ㆍ경력 : 경력 5년 이상            ㆍ기타 필수 사항        우대사항ㆍ인근거주자, 해당직무 근무경험     ㆍ인근 비거주자는 기숙사 제공됨근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금)ㆍ급여:회사내규에 따름전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법2020년 10월 5일 (월) 16시  ~ 2020년 11월 4일 (수) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201104,28,경기 파주시,경력5년↑,초대졸↑,정규직,,,(주)인포젠,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38861897&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
대구경북 1위 SKT 상상대리점 영업관리팀 직원 채용,"채용공고 상세대구경북 1위 SKT 상상대리점 영업관리팀 직원 채용2010년 01월 13일에 설립된 통신ㆍ방송장비 및 부품 도매업업종의 휴대폰 도소매/통신서비스사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용모집부문상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관영업영업관리팀 0명담당업무ㆍSKT 도매영업 거래처 신설 및 관리 실적 및 지료관리지원자격ㆍ경력 : 경력 (년수무관)(사원, 팀원급)            ㆍ기타 필수 사항        - 해당직무 근무경험우대사항근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 탄력근무제ㆍ급여:회사내규에 따름ㆍ근무지역:(700-093) 대구 중구 동성로3가 11-1 센트럴엠빌딩 12층 - 대구 2호선 반월당 에서 300m 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 6일 (화) 11시  ~ 2020년 12월 5일 (토) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:1. 이력서 (증명사진 필수) 및 자기소개서2. 최종합격 후 - 주민등록등본 및 초본 (병력사항 포함), 가족관계 증명서, 졸업 및 경력증명서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201206,60,대구 중구,경력,학력무관,정규직,,,(주)상상,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38875891&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
(주)디지캡 QA 사원 모집,"채용공고 상세(주)디지캡 QA 사원 모집2000년 04월 01일에 설립된 시스템 소프트웨어 개발 및 공급업업종의 소프트웨어(보호,방송서비스,N-스크린 솔루션) 개발,연구개발/부가통신/부동산 전대사업을 하는 코스닥,  중소기업,  외국인 투자기업,  외부감사법인,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 고졸 이상ㆍ나이/성별 : 무관QA기술연구소 외 0명담당업무ㆍ(주)디지캡 QA 사원 모집지원자격ㆍ경력 : 신입/경력 1년 ~ 4년(팀원급, 면접 후 결정)            ㆍ기타 필수 사항        우대사항ㆍ전기/전자공학, 컴퓨터/시스템공학, 공학계열근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 9시 30분 ~ 오후 6시 30분ㆍ급여:회사내규에 따름ㆍ근무지역:(07794) 서울 강서구 마곡동 792-9 마곡디씨알앤디센터 - 서울 5호선 발산 에서 500m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간: ~ 채용시 까지ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:- 이력서 및 자기소개서- 상세 경력기술서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201106,30,서울 강서구,신입·경력,고졸↑,정규직,,,(주)디지캡,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38877196&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
(주)디지캡 Android/iOS 개발 신입/경력사원 모집,"채용공고 상세(주)디지캡 Android/iOS 개발 신입/경력사원 모집2000년 04월 01일에 설립된 시스템 소프트웨어 개발 및 공급업업종의 소프트웨어(보호,방송서비스,N-스크린 솔루션) 개발,연구개발/부가통신/부동산 전대사업을 하는 코스닥,  중소기업,  외국인 투자기업,  외부감사법인,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관안드로이드/iOS기술연구소 외 0명담당업무ㆍ(주)디지캡 Android/iOS 개발 사원 모집지원자격ㆍ경력 : 무관 (신입도 지원 가능)(팀원급, 면접 후 결정)            ㆍ기타 필수 사항        우대사항ㆍ전기/전자공학, 컴퓨터/시스템공학, 공학계열근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시 30분 ~ 오후 6시 30분ㆍ급여:회사내규에 따름ㆍ근무지역:(07794) 서울 강서구 마곡동 792-9 디앤씨캠퍼스 - 서울 5호선 발산 에서 500m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 7일 (수) 10시  ~ 수시 면접 진행ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:- 이력서 및 자기소개서- 상세 경력기술서 (또는 포트폴리오)유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201106,30,서울 강서구,경력무관,초대졸↑,정규직,,,(주)디지캡,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38877205&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[재택근무] 온라인 쇼핑몰 상품 등록,"채용공고 상세[재택근무] 온라인 쇼핑몰 상품 등록모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관글로벌기획운영팀담당업무ㆍ온라인 쇼핑몰 상품 등록(어드민 가이드 제공)지원자격ㆍ경력 : 무관 (신입도 지원 가능)(면접 후 결정)            ㆍ기타 필수 사항        우대사항ㆍ해당 업무 또는 유사한 업무 유경험자근무조건ㆍ근무형태:프리랜서, 재택근무ㆍ근무일시:탄력적근무제ㆍ급여:회사내규에 따름ㆍ근무지역:재택근무전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 7일 (수) 14시  ~ 2020년 10월 31일 (토) 24시, 채용시 마감ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201031,24,서울 성동구,경력무관,학력무관,프리랜서,,,(주)와이아이씨컴퍼니,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38877872&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
커뮤니케이션 본부 경력직 채용,"채용공고 상세이노그리드 커뮤니케이션 본부 채용2006년 10월 02일에 설립된 시스템 소프트웨어 개발 및 공급업업종의 시스템소프트웨어(클라우드잇서비스) 개발,공급/컴퓨터,주변기기 도소매,제조사업을 하는 중소기업,  주식회사,  연구소,  병역특례 인증업체기업 입니다.모집부문 및 상세내용모집분야ㆍ커뮤니케이션 본부 경력직 채용담당업무 / 자격요건 / 우대사항 경력 0명담당업무 - 언론 홍보 - 대외협력 부분지원자격- 언론홍보 전반- 신문 편집기획 및 기사 작성 가능자  (광고기획 제외)- 언론사 등 대외활동 유경험자- 사업제휴- ICT 기술 및 기업 트랜드 이해력 우수- IP관리(특허, 브랜드)- 기술적 창의력 우수우대사항- 언론사 기자 출신의 기업근무 경력자- 협단체 관리업무 경험자- 대규모 컨퍼런스 개최 경험 보유- 특허출원 업무 보유            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 10시~오후 7시ㆍ급여:회사내규에 따름ㆍ근무지역:(06633) 서울 서초구 서초대로 314 정보통신공제조합빌딩, 10층(서초동) - 서울 2호선 교대 에서 200m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 15일 (화)  ~ 2020년 11월 14일 (토)ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201114,38,서울 서초구,경력 5~10년,대졸↑,정규직,,,(주)이노그리드,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38782270&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
VTS선두기업 - (주)GCSC  응용S/W 개발자 채용 (부산/인천),"채용공고 상세VTS 선두기업(1위) (주)GCSC 응용S/W 개발자 채용 (부산/인천)   ■ 회사소개https://drive.google.com/file/d/1fcT7d8DSnaQEdTnZGEi5FPWSiLHhVadL/view?usp=sharing2000년 11월 27일에 설립된 컴퓨터시스템 통합 자문 및 구축 서비스업업종의 시스템통합구축사업,유무선원격제어장치,관제장비및주변기기,기타전자통신장비,영상감시장치,CCTV,정보통신공사,항만，공항관제장비,무역사업을 하는 중소기업,  주식회사,  병역특례 인증업체,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관응용소프트웨어개발솔루션 개발부 0명 모집부문담당업무 및 우대사항자격요건근무지인원해상교통분야응용소프트웨어   ※ 진행 중인 개발내용    - ECDIS (전자해도 표시시스템) 기반 개발    - AIS(선박 자동식별장치) 신호 기반 개발    - 기타 자사 솔루션 유지보수  [우대사항]   - ECDIS/AIS 관련기능 개발 경험자.   - WPF, C# 실무 프로젝트 경험 다수   [자격요건]   - 초대졸 이상   - 경력 1년 이상 (대리, 과장, 차장 급)   - C#, JAVA, C++ 능통자(1개이상)   - 알고리즘 개발, 수리적 사고 가능하신분   - 새로운 기술 개발 및 습득에 거부감 없으신분   - 출장 가능자 (SW설치, 교육 및 현장점검)   [특별우대]   - 개발프로젝트 PM, PL 경험자   - 영어회하 능통자 (업무 기술관련 포함)   - 개발이 천직이신분   - 성격 좋으신분! (핵인싸)부산1명CCTV응용소프트웨어※ 진행 중인 개발내용    - 자사 솔루션 고도화 및 추가 요구사항 개발    - C/S기반 솔루션 유지보수.    - CCTV 제어 및 영상 처리 경험자  [우대사항]   - Open CV 개발실무 경험자.   - 고객응대 (유지보수) 경험자.1명BigData Platform   ※ 진행 중인 개발내용    - BigData Platform 구축    - BigData Ecosystem구축    - 데이터 조회 및 통계, 분석 알고리즘 개발.    - BigData 처리용 미들웨어 개발    - 기타 자사 솔루션 유지보수  [우대사항]   - 하둡 플랫폼 구축 및 에코시스템 개발 경험자   - JAVA 실무 프로젝트 경험 다수1명음성처리응용소프트웨어   ※ 진행 중인 개발내용    - 자사 솔루션 고도화 및 추가 요구사항 개발    - C/S기반 솔루션 유지보수.    - 응용프로그램 개발  [우대사항]   - VOIP/ROIP 개발 실무 경험자.   - 방화벽, 서버관리, 네트워크 관리, 정보보안    - 고객응대 (유지보수) 경험자.   - 성격 좋으신분! (핵인싸)   [자격요건]   - 초대졸 이상   - 경력 1년 이상 (대리, 과장, 차장 급)   - C#, MFC, C++ 능통자(1개이상)   - 알고리즘 개발, 수리적 사고 가능하신분   - 새로운 기술 개발 및 습득에 거부감 없으신분   - 출장 가능자 (SW설치, 교육 및 현장점검)인천/부산0명근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정(퇴직금 별도, 초과 및 휴일근무수당, 출장수당)ㆍ근무지역:(611-080) 부산 연제구 연산동 858-5 - 부산 1호선 양정 에서 800m 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 19일 (토) 10시  ~ 2020년 10월 23일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서자기소개서 (경력기술서 포함 - 상세한 경력기술 요망)포토폴리오 (필수, 미제출시 서류전형 해당없음)학위증명서성적증명서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류(이력서, 증명서, 원천징수영수증)에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201023,16,부산 연제구,신입·경력,대졸↑,정규직,,,(주)지씨에스씨,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38802881&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
