Title,Description,Deadline,D_day,Area,Category,Education,EmploymentType,Field1,Field2,Company,JobPost,CollectDate
2020년 콘텐츠 마케터 (영상 콘텐츠 기획 및 제작) 모집,"채용공고 상세2020년 콘텐츠 마케터 (영상 콘텐츠 기획 및 제작) 모집2016년 10월 19일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,광고 영화 및 비디오물 제작업사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)            (학력 조건에 맞지 않더라도 관련 근무 경험이 있는 경우 지원가능)ㆍ나이/성별 : 만 34세 이하/성별무관콘텐츠 마케터(영상 기획 및 제작)쿡플레이 연구소 서울 지점 1명담당업무ㆍ요리, 당뇨 질환 관련 디지털 컨텐츠 기획 및 제작1. 사진, 영상 등 기획/촬영/편집2. SNS 컨텐츠 기획주요채널 : 블로그(https://blog.naver.com/cookplay1004)                유튜브(https://www.youtube.com/channel/UCxRfKUIpwKJn6xz8ITXleWA)                인스타그램, 페이스북(그 외 급한 업무가 있을 때 간단한 사무보조)지원자격ㆍ경력 : 무관 (신입도 지원 가능)            ㆍ기타 필수 사항        우대사항- 영상, 사진 촬영 및 편집능력 우수자(프리미어, 포토샵 등 기본적으로 편집 가능)- 사진, 영상 제작 감각이 뛰어난 분- 요리 영상 제작에 관심이 많은 분- 영상의 완성도를 높이려는 끈기와 욕심이 있는 분- 자유롭게 자신의 능력을 펼치고 싶으신 분- 스타트업 근무 경험- 성실하고 소통이 원활한 분- 임신성 당뇨, 당뇨, 비만관련 컨텐츠 제작에 관심이 많은 분- 포트폴리오기존의 저울을 사용한 레시피 컨텐츠를 중심으로 현재 임신성 당뇨환자를 위한 앱 개발 및 무설탕 요리 및 컨텐츠 제작을 진행 중인 회사입니다. 자유롭게 의견을 소통하며 좋은 컨텐츠를 생산하면서 함께 성장하실 수 있으면 좋겠습니다:)ㆍ근무형태:계약직(기간제)-6개월, 아르바이트ㆍ근무일시:주 5일(월~금) 탄력근무제9:00~19:00(8시간 근무(점심시간제외)(컨텐츠 촬영 시 야간근무 있을 수 있음(주1회) 근무시간 만큼 대체휴무)ㆍ급여:월급 200만원ㆍ근무지역:(08306) 서울 구로구 가마산로 242 희망재단 408호(구로동) - 서울 2호선 대림 에서 800m 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 15일 (화) 12시  ~ 2020년 10월 15일 (목) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:사람인 이력서자기소개서자격증 사본(선택)포트폴리오유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201015,8,,,,,,,(주)쿡플레이,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38779789&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[코스닥 상장사] X-RAY 검사장비 CS엔지니어 채용,"채용공고 상세         (주)자비스X-RAY 검사장비CS엔지니어 채용    자비스가 어떤회사인지 궁금하세요? Click ㈜자비스에서 신입사원을 모십니다.자비스(XAVIS)는 X-ray Automatic Vision Inspection System의 약자로, X-ray와 Machine Vision 그리고 공장 자동화(FA) 장비 개발에서 다년간 경험을 축적한 개발 인력들이 모여 설립한 회사입니다.고객사가 겪는 공정상의 불편함에 대해 검사 및 조립 공정 자동화를 지원해 품질 안정 확보,인건비 절감 등의 효과를 제공하고자 합니다. 자비스(XAVIS)는 엑스레이를 통해 포장재 내부에 있는 물질을 찾아내는 검출 장비에 주력합니다. 관련 장비는 엑스스캔(Xscan, 산업용 검출장비), 에프스캔(Fscan, 식품용 검출장비) 등으로 크게 2종으로 나뉘죠. 엑스스캔은 반도체와 표면 실장 기술(SMT), 인쇄회로기판(PCB), 자동차용 부품, 배터리 등 산업에 쓰이는 다양한 부품의 불량 유무를 검사하는 장비입니다. 세계가 인정한 독보적인 기술력 대부분의 공정이 자동화된 요즘에도 포장된 식품 안에서 이물질이 발견되거나 배터리가 폭발하는 등의 사고는 끊임없이 일어납니다. 그래서 X-ray 검사가 더욱 강화되고 있는 추세죠. 자비스는 식품, 휴대폰, 웨어러블 디바이스 배터리 및 부품 결함 검사를 위한 산업용 X-ray 검사기기를 제조, 판매합니다.2명의 직원으로 시작한 자비스는 완벽한 검사를 하기 위해 밤낮없이 연구개발에 매진하였습니다.그 결과 자비스는 현재 국내 업계 1위는 물론 해외에서도 인정받는 독보적인 기술력을 갖추게 되었고,삼성전자, LG전자, 현대모비스, 농협, SPC 등에 관련 장비를 납품하고 있습니다.또한 2015년 11월, 코넥스에 상장하면서 대내외적인 성장과 해외 진출의 발판을 마련하였습니다.그리고 자비스는 목표였던  코스닥 상장을 2019년 11월 이뤄냈으며 세계적인 기술기업으로 인정받는‘히든 챔피언’이 되기 위해 오늘도 끊임없이 노력하고 있습니다. 다 함께 세계로! 자비스가 생산하는 X-ray 검사 장비는 경기에 민감합니다. 제조업체들에게 장비는 일종의 투자 상품인데다 가격이 비싸다보니 경기가 어려울 때에는 도입을 미룰 수 있기 때문입니다.자비스는 이러한 국내 시장의 어려움에 좌절하지 않고 지속적인 R&D 투자와 해외시장 확대에서 답을 찾고 있습니다.이를 위해 전체 구성원의 40%를 연구진으로 구성, 매년 매출액의 12~13%를 R&D에 투자하고 있습니다.자비스는 구성원이 한 마음 한 뜻으로 끊임없이 변화하는 시장 안에서 미래 지향적인 신념으로X-ray 검사기와 제조 설비 분야에서 주도적 역할 수행하고자 노력할 것입니다. 사업분야1. 자동 X-ray 검사 장비 개발2. 공장자동화(FA) 장비의 Vision System 및 S/W 개발3. 공장자동화(FA) 장비의 시스템 운영 S/W 개발4. 전자 제품 생산 공정의 조립 자동화 및 공정의 검사 자동화 장비개발   (휴대폰, LCD, 반도체, Digital TV등)5. 기계 제품 생산 공정의 검사 자동화 장비 개발(자동차 등)XAVIS 인재상1. 직무의 창의성이 돋보이는 사람   글로벌 시대에 세계 최고가 되기 위해 거침없이 도전하는 창의적이고 열정적인 인재를 기다립니다.2. 회사 발전에 공로하고 강한 의지를 가진 사람    남들이 가보지 않은 길을 개척하고자 하는 의지를 가지고 산업용 X-ray분야의 세계 1등을 꿈꾸는 인재를 기다립니다.3. 회사에대한 애사심을 가진 사람    주인의식을 가지고, 회사의 시스템내에서 발전할 수 있는 부분을 함께 고민하고 적극적으로 업무에 참여할 줄 아는     유연한 사고를 가진 인재를 기다립니다.4. 사명감을 가진 사람    주어진 업무에 대해 사명감을 가지고 업무에 임하며 희노애락을 느끼며 함께 회사와 성장할 수 있는 인재를 기다립니다.XAVIS의 수상기록 및 인증현황1. 2011년 10월 13일 표창 - 포장기계산업발전에 기여 (지식경제부장관 최중경)2. 2014년 4월 16일 표창 - 원자력 국제협력 활성화에 기여 (미래창조과학부장관 최문기)3. 2016년 5월 25일 지정서 - 글로벌 강소기업 (중소기업청장 주영섭)4. 2018년 9월 5일 인증서 - ISO 9001:2015 (품질경영시스템 인증)5. 2018년 10월 19일 인증서 - IBK베스트챔피언 (IBK투자증권 대표이사 김영규) 이 외  27건 수상 및 인증XAVIS의 특허 현황1. 10-122-4883 엑스레이 검사장치 2. 10-197-5562 내부결함 및 접합 부위의 검사가 가능한 엑스레이 검사장치3. 10-097-8054 배터리 엑스레이검사장치 4. 10-144-5143 다중 영상 결합을 통한 이물 신호 화상 처리 개선 방법 이 외 55개 소유모집부문          모집부문담당업무자격요건 / 우대사항CS엔지니어- 고객 상담 및 원격 AS 처리  (전화, E-mail, Team Viewer) - A/S 자재 구매/반출/RMA/발송 업무 - X-RAY 검사장비 A/S 및 납품 셋업- A/S 일정 및 견적 협의, 견적서 작업- CS매출인식 관련 서류 작성 및 편집- CS재고 관리 업무- 장비 유지보수, 고객사 장비 교육- 고객사 현장지원- 운전가능자(필수)- 기계/전기/전자과 전공자 우대- 유관업무 경력자 우대- 인근 거주자 우대- 해외 출장 가능자 우대- 영어 및 외국어 가능자 우대근무조건- 근무형태 : 정규직(수습기간)-3개월- 근무요일/시간: 주 5일(월~금) 전일제 08:30~17:30- 근무지역 : 경기 - 성남시 중원구 - 급여: 회사내규에 따름(회사내규에 따름 - 면접 후 결정)- 회사주소: (462-120) 경기 성남시 중원구 상대원동 133-1 금강하이테크밸리 1차 619호              복리후생- 지원금/보험 : 건강검진, 각종 경조사 지원, 자녀학자금- 급여제도 : 인센티브제, 장기근속자 포상, 우수사원포상, 퇴직금, 연차수당, 장기근속수당, 4대 보험- 선물 : 명절선물/귀향비, 창립일선물지급, 생일선물/파티- 교육/생활 : 우수사원시상식, 워크샵, 신입사원교육(OJT), 직무능력향상교육, 저녁식사 제공,                    사내동호회 운영, 음료제공(차, 커피)- 근무 환경 : 사원증, 사무용품 지급- 조직문화 : 자유복장- 출퇴근 : 기숙사 운영, 회사차량 있음- 리프레시 : 연차, 경조휴가제, 반차, 육아휴직, 남성출산휴가 전형절차 제출서류- 신입 : 이력서, 자기소개서, 성적증명서- 경력 : 이력서, 자기소개서, 경력기술서, 포트폴리오(기술분야 포지션의 경우) 접수방법 및 접수기간- 접수방법 : 사람인 입사지원 or 이메일 지원(Recruit@xavis.co.kr)- 접수기간 : 채용공고 마감일까지문의사항- 메일 : Recruit@xavis.co.kr - FAX : 031-740-3801기타사항- 입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.",상시채용,999,경기 성남시 중원구,경력무관,학력무관,정규직,,,(주) 자비스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38631044&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
(주)웰팜(자연원) 홈쇼핑 마케팅 및 기획 담당 직원 채용,"채용공고 상세(주)웰팜(자연원) 홈쇼핑 마케팅 및 기획 담당 직원 채용2002년 02월 07일에 설립된 기타 과실ㆍ채소 가공 및 저장 처리업업종의 식품,식품원료．농산물사업을 하는 중소기업,  주식회사,  병역특례 인증업체기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관홈쇼핑 마케팅 및 기획담당자 모집기획/마케팅 0명담당업무ㆍ홈쇼핑 마케팅 및 기획 담당지원자격ㆍ경력 : 경력 1년 이상(사원, 대리, 과장급)            ㆍ기타 필수 사항        우대사항ㆍ광고홍보학, 유통/무역학ㆍ인근거주자, 해당직무 근무경험, 식품 관련 전공자 및 식품개발 경험자 우대근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 08:30~18:00ㆍ급여:회사내규에 따름ㆍ근무지역:(03908) 서울 마포구 월드컵북로 361 DMC이안오피스텔 한솔교육B/D 23층 - 공항철도 디지털미디어시티 에서 800m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:채용시 마감ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:사림인 입사 지원서 or 자유 양식유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201206,60,서울 마포구,경력1년↑,학력무관,정규직,,,(주)웰팜,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38874351&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
식품전문회사 웰팜 E커머스팀 경력 사원 모집(MD),"채용공고 상세식품전문회사 웰팜 E커머스팀 경력 사원 모집(MD)2002년 02월 07일에 설립된 기타 과실ㆍ채소 가공 및 저장 처리업업종의 식품,식품원료．농산물사업을 하는 중소기업,  주식회사,  병역특례 인증업체기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관E-커머스E-커머스팀 1명담당업무ㆍ온라인 채널영업(오픈마켓, 소셜커머스, 종합몰, 홈쇼핑 등)지원자격ㆍ경력 : 경력 1년 이상(사원, 대리급)            ㆍ기타 필수 사항        우대사항ㆍ광고홍보학, 유통/무역학ㆍ인근거주자, 해당직무 근무경험, 식품 관련 전공자 및 식품개발 경험자 우대근무조건근무형태 : 수습기간 3개월, 수습평가 후 정규직 전환근무일시 : 주 5일(월~금) 08:30~18:00급여 : 회사내규에 따름근무지역 : (03908) 서울 마포구 월드컵북로 361 DMC이안오피스텔 한솔교육B/D 23층 - 공항철도 디지털미디어시티 에서 800m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법접수기간 : 채용시 마감접수방법 : 사람인 입사지원이력서양식 : 사람인 온라인 이력서제출서류 : 사림인 입사 지원서 or 자유 양식유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201206,60,서울 마포구,경력1년↑,학력무관,정규직,,,(주)웰팜,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38874398&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
피그먼트 웹디자이너 신입 및 경력직/프리랜서 채용 (의류/패션),채용공고 상세,20201206,60,경기 화성시,신입·경력,학력무관,정규직·계약직,,,(주)케이컴퍼니,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38876372&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
여성의류 쇼핑몰 / 패션 MD (스타일리스트) 정규직 모집,"채용공고 상세● 여성의류 쇼핑몰 ●패션 MD (스타일리스트)정규직 모집2017년 11월 30일에 설립된 가죽의복 제조업업종의 의류및패션잡화사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 고졸 이상ㆍ나이/성별 : 무관MD 스타일리스트온라인팀 0명담당업무모집분야담당업무자격요건 MD / 스타일리스트(VMD) · 트랜드분석 · 상품사입 / 거래처관리 / 샘플초이스 · 상품코디 및 연출기획 · 모델촬영 · 상품상세설명 · 학력: 초대졸이상 · 경력: 경력  [우대조건] · 의류관련 전공자 · 의류 (동대문시장) 사입 경력자 · 악세잡화 사입 경력자 · 유관업무 경력자 (2년 이상)ㆍ패션MD, VMD, 스타일리스트지원자격ㆍ경력 : 신입/경력 (년수무관) (대리, 팀원, 팀장급)            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 10시 ~ 오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(12909) 경기 하남시 미사강변대로226번안길 21  파인빌딩 3층(망월동) - 서울 5호선 미사 에서 1km 이내전형절차 서류전형 팀장면접 임원면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 07일 (수) 16시  ~ 2020년 11월 8일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201206,60,경기 하남시,경력무관,고졸↑,정규직,,,(주)맘스콜라보,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38876622&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[전산실] 웹퍼블리셔(코딩/약간의 디자인) 모집,"채용공고 상세[전산실] 웹퍼블리셔(코딩/약간의 디자인) 모집2019년 09월 10일에 설립된 경영 컨설팅업업종의 비영리 법인 창업 및 재무 컨설팅,잡화,응용 소프트웨어 개발 및 공급업사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관  1. html, html5, css  2. 재택근무 안됨( 탄력근무제 가능)  3. 정규직 전환 가능웹퍼블리셔(코딩) 1명담당업무ㆍ웹퍼블리셔(코딩) / 약간의 디자인까지 가능한분지원자격ㆍ경력 : 무관             ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:계약직(정규직 전환가능)-3개월, 프리랜서ㆍ근무일시:탄력적근무제 탄력근무제ㆍ급여:회사내규에 따름(이상)ㆍ근무지역:(08510) 서울 금천구 디지털로9길 99 스타밸리 6층 606호 - 서울 1호선 가산디지털단지 에서 200m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 7일 (수) 13시  ~ 2020년 10월 11일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201011,4,서울 금천구,경력무관,학력무관,계약직·프리랜서,,,(주)지팡이,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38876741&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
오마이컴퍼니에서 2020년 서비스 기획자를 채용합니다.,"채용공고 상세오마이컴퍼니에서 2020년 서비스 기획자를 채용합니다.2012년 09월 06일에 설립된 응용 소프트웨어 개발 및 공급업업종의 온라인플랫폼 개발,컨설팅/전자상거래/온라인소액 투자,중개/기획행사사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관플랫폼 서비스 기획 및 운영플랫폼 개발운영본부 서비스운영팀 0명담당업무ㆍ서비스기획, 크라우드펀딩 플랫폼 운영 관리지원자격ㆍ경력 : 경력 3년 이상(대리, 과장, 팀장급)ㆍ크라우드펀딩 혹은 이커머스 등 B2C 웹/앱 서비스 기획과 운영의 경험이 있는 분            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정(상여금 지급 / 퇴직금 별도)ㆍ근무지역:(122-020) 서울 은평구 녹번동 5 - 서울 3호선 불광 에서 500m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 7일 (수) 15시  ~ 2020년 11월 6일 (금) 24시ㆍ접수방법:사람인 입사지원, 홈페이지 지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:사람인(사람인 이력서 양식) 지원 or 이메일(자유이력서 양식)로 직접 지원 1.자유양식 이력서2.자유양식 자기소개서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ지원서 제출 후 서류전형과 면접을 상시 진행합니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201106,30,서울 은평구,경력3년↑,학력무관,정규직,,,(주)오마이컴퍼니,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38878361&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
베베폼 제휴마케팅 정규직 직원 모집 (경력),"채용공고 상세베베폼 제휴마케팅 정규직 직원 모집 (경력)2017년 03월 16일에 설립된 광고 대행업업종의 광고,홍보 대행,광고,홍보/전자상거래사업을 하는 중소기업 입니다.모집부문 및 상세내용모집부문상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 28세~32세/무관베베폼 제휴마케팅 정규직 직원 모집 (경력)기획팀1명[모집부문]ㆍ제휴/영업 및 온라인 마케팅 관리[담당업무]ㆍ브랜드 비즈니스 관련 제휴 제안 및 영업 (육아용품/펫용품)ㆍ관련 기획안 · 제안서(PPT) 작성 업무ㆍ브랜드 마케팅 홍보 [자격요건]ㆍ성별 : 무관ㆍ경력 : 2년이상 ~ 4년이하ㆍ직급 : 주임~대리[우대요건]​- MS 오피스(엑셀, 파워포인트) 고급 스킬 보유자 우대- 해당 직무 근무 경험 (제휴마케팅, 영업 등)★★★- 반려동물을 사랑하시는 분- 즉시출근 가능자근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(08507) 서울 금천구 가산디지털1로 168 우림라이온스밸리 A동 507호 - 서울 7호선 가산디지털단지 에서 100m 이내전형절차 서류전형 면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 22일 (화) 15시  ~ 2020년 10월 11일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.사내 복지ㆍ매월 1회 월요병퇴치 늦잠데이 (월요일 10시 출근~18시 퇴근) ㆍ매월 1회 불금데이 (금요일 17시 퇴근)ㆍ간식 음료 구비 (매월 정해진 금액 내 자유롭게 간식 지원)ㆍ명절 귀향비 지급ㆍ회사 콘도 이용가능ㆍ월 1회 직원들과 함께 즐기는 문화데이",20201106,30,서울 금천구,경력 2~4년,초대졸↑,정규직,,,(주)위즈애드,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38878956&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[제2판교] 인사/총무 정규직 채용 - 경력사원,"채용공고 상세[제2판교] 인사 / 총무 (정규직, 경력직)2017년 07월 06일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,공급사업을 하는 중소기업 입니다.모집부문 및 상세내용모집부문상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ경력 : 3년 이상 ~ 5년 이하 (실무 가능한 대리 or 과장급 선호)ㆍ직책/직급 : 매니저, 팀원ㆍ나이/성별 : 무관ㆍ근무 지역 : 제2판교(경기기업성장센터) 및 서울 양재(하이브랜드) 이원화 병행경영기획본부경영지원실담당업무ㆍ 임직원 교육계획 수립 / 교육과정 개발 / 교육시행 및 평가 ㆍ 전사 조직문화 개선 프로그램 기획 / 운영ㆍ (채용 ~ 퇴사) 인사기획, 인사노무, 성과제도, KPI, MBO 설정 및 관리ㆍ 사내직원만족도 및 의사소통 개선 실무ㆍ 일반 총무 업무 (사무실 환경, 시설 운영, 기숙사 운영, 법인 차량 관리)ㆍ 복리후생 지원 및 도입, 관리ㆍ 대표이사 의전 및 비서 활동 등 지원자격ㆍ 인사업무 전반적인 실무경력 (급여, 4대보험, 연차 관리, 기타 노무 관리 등)ㆍ 스타트업 경험 또는 다양한 사회 경험자 (대기업, 중견기업, 외국계 기업), 기타 등ㆍ 사내 or 사외 (축구, 야구, 독서 모임, 와인, 기타 등) 동호회 운영자, 경험자, 창립자ㆍ 교육학 전공, 경영학 전공(인사 관련 심화), 심리학 전공 ㆍ 협업, 소통, 커뮤니케이션, 선진 문화 도입, 적용에 적극적인 성격, 비흡연자 (필수)   우대사항ㆍ 인사 및 노무 경험 / 근로기준법 지식 보유 (상시 근로자 300명 이상 기업 경험자)ㆍ 조직 핵심가치 내재화 과정 기획, 운영, 경험자ㆍ 사내 교육강사 경험자, 사내 교육 과정 개발, 기획, 운영 경험자ㆍ 인근 거주자, 자차 보유자 (필수 사항은 아님)ㆍ  PPT 능숙자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:회사내규에 따름ㆍ근무지역:(13449) 경기 성남시 수정구 창업로 42 경기기업성장센터 523호(시흥동)전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020-10-07~ 2020-12-06ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201206,60,경기 성남시 수정구,경력 3~5년,대졸↑,정규직,,,(주)스프링클라우드,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38879789&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
유튜브 영상편집/기획 채용,"채용공고 상세유튜브 영상편집/기획 채용2018년 04월 06일에 설립된 포털 및 기타 인터넷 정보매개 서비스업업종의 포털 및 기타 인터넷 정보매개 서비스업사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관[청년 디지털 일자리] 유튜브 기획편집 1명담당업무ㆍ유튜브 기획,편집 1명지원자격ㆍ경력 : 무관 (신입도 지원 가능)            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:계약직(기간제/정규직 전환가능)-6개월ㆍ근무일시:주 5일(월~금) 오전10시 ~ 오후 6시30분(협의시 재택근무 가능)ㆍ급여:월급 200만원ㆍ근무지역:(08500) 서울 금천구 가산동 459-23 에이스 비즈포레 지식산업센터 716호 - 서울 1호선 가산디지털단지 에서 800m 이내※세종 본사가 아닌 서울 금천구 사무실에서 근무전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 15일 (화) 11시  ~ 2020년 11월 14일 (토) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:포트폴리오 첨부 부탁드립니다.유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ청년 디지털 일자리 사업에 따라 지원 자격에 해당되지 않는경우 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201114,38,,,,,종합포털,영상편집,(주)페이위드,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38778764&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
